image_name,image_path,true_class,cnn_predicted_class,cnn_confidence_pct,cnn_is_correct,filter_top_class,filter_top_score_pct,filter_is_correct,agreement_status,is_matched,both_correct,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite,feat_fwhm_median,feat_eccentricity_median,feat_star_count,feat_mean_circularity,feat_mean_aspect_ratio,feat_mean_hollowness,feat_saturated_ratio_pct,feat_streak_count,feat_long_line_count,feat_mean_intensity
260614WALM_8_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260614WALM_8_1.png,02_Out_of_Focus,02_Out_of_Focus,96.27,TRUE,04_Over_Saturated,74.19,FALSE,MISMATCH,FALSE,FALSE,58.72,TRUE,67.02,TRUE,15.72,FALSE,74.19,TRUE,13.3,FALSE,28.81,FALSE,16.72,0.77,201,0.82,1.19,0.0224,0,0,0,18.4
260619J169_11.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260619J169_11.png,02_Out_of_Focus,02_Out_of_Focus,92.39,TRUE,04_Over_Saturated,81.99,FALSE,MISMATCH,FALSE,FALSE,61.41,TRUE,66.28,TRUE,13.17,FALSE,81.99,TRUE,6.53,FALSE,27.77,FALSE,11.47,0.705,450,0.804,1.14,0.0278,0,0,111,27.74
260619J169_34.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260619J169_34.png,02_Out_of_Focus,02_Out_of_Focus,92.51,TRUE,02_Out_of_Focus,69.48,TRUE,STRONG_MATCH,TRUE,TRUE,61.19,TRUE,69.48,TRUE,13.65,FALSE,61.48,TRUE,7.99,FALSE,30.3,FALSE,13.59,0.664,289,0.818,1.14,0.0402,0,0,457,34.3
260619J169_47.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260619J169_47.png,02_Out_of_Focus,02_Out_of_Focus,96.61,TRUE,04_Over_Saturated,79.38,FALSE,MISMATCH,FALSE,FALSE,59.76,TRUE,62.28,TRUE,13.71,FALSE,79.38,TRUE,4.28,FALSE,24.53,FALSE,12.77,0.707,391,0.814,1.16,0.0219,0,0,53,30.7
260619J169_78.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260619J169_78.png,02_Out_of_Focus,02_Out_of_Focus,83.63,TRUE,01_Good,62.45,FALSE,MISMATCH,FALSE,FALSE,62.45,TRUE,56.88,TRUE,14.9,FALSE,57.3,TRUE,9.29,FALSE,29.93,FALSE,12.32,0.641,308,0.808,1.15,0.0129,0,0,612,36.5
2606222JG3_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2606222JG3_1_1.png,02_Out_of_Focus,02_Out_of_Focus,85.28,TRUE,02_Out_of_Focus,94.03,TRUE,STRONG_MATCH,TRUE,TRUE,43.65,FALSE,94.03,TRUE,15.72,FALSE,19.53,FALSE,11.69,FALSE,30.51,FALSE,30.6,0.587,226,0.773,1.2,0.063,0,0,1191,36.5
2606227JDP_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2606227JDP_1_2.png,02_Out_of_Focus,04_Over_Saturated,64.99,FALSE,02_Out_of_Focus,87,TRUE,MISMATCH,FALSE,FALSE,16.89,FALSE,87,TRUE,17.03,FALSE,43.45,FALSE,9.58,FALSE,43.8,FALSE,24.85,0.628,396,0.769,1.25,0.1169,0,0,868,28.77
260622AD3U_5.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260622AD3U_5.png,02_Out_of_Focus,02_Out_of_Focus,90.93,TRUE,03_Tracking_Error,63.39,FALSE,MISMATCH,FALSE,FALSE,40.54,FALSE,4.19,FALSE,63.39,TRUE,12.35,FALSE,60.71,TRUE,28.52,FALSE,11.96,0.292,5,0.743,1.27,0,2.37,0,1206,123.24
260622DI0V_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260622DI0V_1_2.png,02_Out_of_Focus,02_Out_of_Focus,83.84,TRUE,02_Out_of_Focus,61.43,TRUE,STRONG_MATCH,TRUE,TRUE,37.36,FALSE,61.43,TRUE,33.52,FALSE,0,FALSE,18.71,FALSE,30.51,FALSE,33.19,0.502,142,0.702,1.24,0.0261,0,0,1232,86.44
260623CZEM_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260623CZEM_1_2.png,02_Out_of_Focus,02_Out_of_Focus,86.18,TRUE,01_Good,49.22,FALSE,MISMATCH,FALSE,FALSE,49.22,FALSE,23.96,FALSE,47.77,FALSE,0,FALSE,22.45,FALSE,28.8,FALSE,25.55,0.337,33,0.663,1.16,0.0227,2.247,0,1234,120.5
2607027VZF_1062.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_1062.png,02_Out_of_Focus,02_Out_of_Focus,92,TRUE,03_Tracking_Error,51.96,FALSE,MISMATCH,FALSE,FALSE,42.4,FALSE,10.2,FALSE,51.96,TRUE,1.29,FALSE,22.45,FALSE,28.97,FALSE,19.09,0.365,63,0.742,1.21,0.005,2.059,0,1222,111.02
2607027VZF_1867.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_1867.png,02_Out_of_Focus,02_Out_of_Focus,93.26,TRUE,03_Tracking_Error,51.46,FALSE,MISMATCH,FALSE,FALSE,41.06,FALSE,19.65,FALSE,51.46,TRUE,15.66,FALSE,40.31,FALSE,31.29,FALSE,10.68,0.41,9,0.675,1.32,0.0187,2.286,0,1251,112.12
2607027VZF_2096.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2096.png,02_Out_of_Focus,02_Out_of_Focus,98.32,TRUE,01_Good,54.95,FALSE,MISMATCH,FALSE,FALSE,54.95,TRUE,18.05,FALSE,21.29,FALSE,14.25,FALSE,22.45,FALSE,28.95,FALSE,11.38,0.351,15,0.639,1.1,0.0137,2.071,0,1238,100.86
2607027VZF_2105.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2105.png,02_Out_of_Focus,02_Out_of_Focus,96.66,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,6.9,FALSE,38.38,FALSE,18.18,FALSE,73.47,TRUE,28.64,FALSE,0,0,0,0,0,0,2.283,0,1244,115.97
2607027VZF_2115.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2115.png,02_Out_of_Focus,02_Out_of_Focus,96.96,TRUE,01_Good,48.13,FALSE,MISMATCH,FALSE,FALSE,48.13,FALSE,12.73,FALSE,42.29,FALSE,15.07,FALSE,40.31,FALSE,28.92,FALSE,10.83,0.348,9,0.665,1.37,0.0166,2.091,0,1235,106.8
2607027VZF_2116.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2116.png,02_Out_of_Focus,02_Out_of_Focus,90.18,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,23.37,FALSE,11.3,FALSE,13.98,FALSE,73.47,TRUE,30.51,FALSE,11.07,0.474,1,0.785,1,0,0,0,1298,83.92
2607027VZF_2117.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2117.png,02_Out_of_Focus,02_Out_of_Focus,96.73,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,7.05,FALSE,37.05,FALSE,18.18,FALSE,73.47,TRUE,28.73,FALSE,0,0,0,0,0,0,2.225,0,1249,113.51
2607027VZF_2126.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2126.png,02_Out_of_Focus,02_Out_of_Focus,96.71,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,51.28,TRUE,37.19,FALSE,30.68,FALSE,73.47,TRUE,30.51,FALSE,32.05,0.821,1,0.388,4,0,0,0,1280,77.84
2607027VZF_2127.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2127.png,02_Out_of_Focus,02_Out_of_Focus,98.03,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,4.54,FALSE,32.72,FALSE,12.19,FALSE,73.47,TRUE,31.38,FALSE,12.35,0.299,2,0.774,1.12,0,2.149,0,1252,106
2607027VZF_2129.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2129.png,02_Out_of_Focus,02_Out_of_Focus,94.96,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,3.28,FALSE,47.01,FALSE,13.96,FALSE,73.47,TRUE,28.69,FALSE,11.48,0.465,1,0.785,1,0,2.25,0,1304,111.06
2607027VZF_2175.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2175.png,02_Out_of_Focus,02_Out_of_Focus,93.52,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,20.69,FALSE,11.46,FALSE,18.18,FALSE,73.47,TRUE,30.51,FALSE,0,0,0,0,0,0,0,0,1288,91.08
2607027VZF_2176.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2176.png,02_Out_of_Focus,02_Out_of_Focus,98,TRUE,05_No_Star,65.82,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,17.09,FALSE,47.45,FALSE,22.39,FALSE,65.82,TRUE,29.02,FALSE,10.34,0.567,4,0.754,1.17,0.0109,2.026,0,1274,98.39
2607027VZF_2364.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2364.png,02_Out_of_Focus,02_Out_of_Focus,96.92,TRUE,03_Tracking_Error,43.2,FALSE,MISMATCH,FALSE,FALSE,42.5,FALSE,29.19,FALSE,43.2,FALSE,5.62,FALSE,40.31,FALSE,30.4,FALSE,15.87,0.376,9,0.61,1.75,0.0405,2.054,0,1265,102.97
2607027VZF_2371.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\2607027VZF_2371.png,02_Out_of_Focus,02_Out_of_Focus,96.34,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,13.37,FALSE,57.22,TRUE,30.77,FALSE,73.47,TRUE,34.52,FALSE,10.14,0.545,2,0.687,1.5,0,2.041,0,1287,98.34
260704R43Z_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260704R43Z_1_2.png,02_Out_of_Focus,02_Out_of_Focus,97.32,TRUE,01_Good,53.06,FALSE,MISMATCH,FALSE,FALSE,53.06,TRUE,36.77,FALSE,32.53,FALSE,15.36,FALSE,22.45,FALSE,33.9,FALSE,10.65,0.493,39,0.673,1.31,0.0147,0,0,1248,81.04
260704RBZH_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\260704RBZH_1_1.png,02_Out_of_Focus,02_Out_of_Focus,94.15,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,12.72,FALSE,22.06,FALSE,18.18,FALSE,73.47,TRUE,28.94,FALSE,0,0,0,0,0,0,2.081,0,1263,101.52
FILE_CURRENT_FOCUS12058 (22).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (22).png,02_Out_of_Focus,02_Out_of_Focus,96.73,TRUE,02_Out_of_Focus,89.3,TRUE,STRONG_MATCH,TRUE,TRUE,48.48,FALSE,89.3,TRUE,16.18,FALSE,23.13,FALSE,31.19,FALSE,23.73,FALSE,22.44,0.514,45,0.719,1.22,0.3003,0.504,0,0,15.32
FILE_CURRENT_FOCUS12058 (24).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (24).png,02_Out_of_Focus,02_Out_of_Focus,95.26,TRUE,02_Out_of_Focus,96.37,TRUE,STRONG_MATCH,TRUE,TRUE,28.14,FALSE,96.37,TRUE,15,FALSE,16.84,FALSE,20.23,FALSE,24.57,FALSE,30.43,0.492,61,0.683,1.24,0.343,0.51,0,123,25.4
FILE_CURRENT_FOCUS12058 (36).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (36).png,02_Out_of_Focus,02_Out_of_Focus,97.5,TRUE,02_Out_of_Focus,98.14,TRUE,STRONG_MATCH,TRUE,TRUE,50.89,TRUE,98.14,TRUE,9.49,FALSE,23.74,FALSE,25.84,FALSE,10.17,FALSE,32.07,0.527,56,0.627,1.13,0.2571,0.512,0,1,24.64
FILE_CURRENT_FOCUS12058 (37).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (37).png,02_Out_of_Focus,02_Out_of_Focus,97.69,TRUE,02_Out_of_Focus,91.69,TRUE,STRONG_MATCH,TRUE,TRUE,38.53,FALSE,91.69,TRUE,16.42,FALSE,12.23,FALSE,19.65,FALSE,30.51,FALSE,24.8,0.553,99,0.623,1.23,0.234,0.506,0,1266,30.02
FILE_CURRENT_FOCUS12058 (61).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (61).png,02_Out_of_Focus,02_Out_of_Focus,85.98,TRUE,02_Out_of_Focus,97.91,TRUE,STRONG_MATCH,TRUE,TRUE,36.89,FALSE,97.91,TRUE,24.26,FALSE,35.81,FALSE,31.22,FALSE,25.2,FALSE,27.36,0.676,25,0.589,1.41,0.1251,0.504,0,0,11.31
FILE_CURRENT_FOCUS12058 (62).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (62).png,02_Out_of_Focus,02_Out_of_Focus,85.98,TRUE,02_Out_of_Focus,97.91,TRUE,STRONG_MATCH,TRUE,TRUE,36.89,FALSE,97.91,TRUE,24.26,FALSE,35.81,FALSE,31.22,FALSE,25.2,FALSE,27.36,0.676,25,0.589,1.41,0.1251,0.504,0,0,11.31
FILE_CURRENT_FOCUS12058 (7).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (7).png,02_Out_of_Focus,02_Out_of_Focus,97.21,TRUE,02_Out_of_Focus,87.65,TRUE,STRONG_MATCH,TRUE,TRUE,45.58,FALSE,87.65,TRUE,24.49,FALSE,36.86,FALSE,29.78,FALSE,23.73,FALSE,19.66,0.683,95,0.663,1.25,0.2919,0.509,0,0,20.9
FILE_CURRENT_FOCUS12058 (8).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (8).png,02_Out_of_Focus,02_Out_of_Focus,96.49,TRUE,02_Out_of_Focus,77.25,TRUE,STRONG_MATCH,TRUE,TRUE,45.43,FALSE,77.25,TRUE,17.08,FALSE,42.03,FALSE,30.76,FALSE,23.73,FALSE,17.4,0.652,29,0.724,1.18,0.3267,0.504,0,0,5.8
FILE_CURRENT_FOCUS12058 (9).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12058 (9).png,02_Out_of_Focus,02_Out_of_Focus,95.42,TRUE,02_Out_of_Focus,85.19,TRUE,STRONG_MATCH,TRUE,TRUE,53.62,TRUE,85.19,TRUE,14.84,FALSE,25.67,FALSE,29.24,FALSE,23.73,FALSE,17.74,0.597,69,0.721,1.16,0.447,0.51,0,0,5.64
FILE_CURRENT_FOCUS12408 (13).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12408 (13).png,02_Out_of_Focus,02_Out_of_Focus,93.89,TRUE,02_Out_of_Focus,93.31,TRUE,STRONG_MATCH,TRUE,TRUE,37.54,FALSE,93.31,TRUE,14.16,FALSE,20.07,FALSE,19.18,FALSE,14.04,FALSE,30.25,0.481,108,0.632,1.19,0.3151,0.505,0,10,24.04
FILE_CURRENT_FOCUS12408 (14).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12408 (14).png,02_Out_of_Focus,02_Out_of_Focus,97,TRUE,02_Out_of_Focus,86.98,TRUE,STRONG_MATCH,TRUE,TRUE,56.42,TRUE,86.98,TRUE,13.1,FALSE,22.14,FALSE,29.44,FALSE,23.73,FALSE,22,0.475,108,0.65,1.2,0.1858,0.505,0,0,22.34
FILE_CURRENT_FOCUS12408 (42).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\02_Out_of_Focus\FILE_CURRENT_FOCUS12408 (42).png,02_Out_of_Focus,02_Out_of_Focus,94.58,TRUE,02_Out_of_Focus,90.03,TRUE,STRONG_MATCH,TRUE,TRUE,35.27,FALSE,90.03,TRUE,23.24,FALSE,18.94,FALSE,19.83,FALSE,25.87,FALSE,23.16,0.51,97,0.662,1.43,0.1922,0.511,0,45,26.4
260511AAJR_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260511AAJR_1_1.png,03_Tracking_Error,03_Tracking_Error,98.01,TRUE,02_Out_of_Focus,59.68,FALSE,MISMATCH,FALSE,FALSE,54.56,TRUE,59.68,TRUE,7.55,FALSE,0,FALSE,22.45,FALSE,51.57,TRUE,20.13,0.309,38,0.735,1.17,0.0265,0,0,1298,70.81
260511BJ9M_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260511BJ9M_1_1.png,03_Tracking_Error,03_Tracking_Error,66.87,TRUE,01_Good,54.8,FALSE,MISMATCH,FALSE,FALSE,54.8,TRUE,8.67,FALSE,52.65,TRUE,0.87,FALSE,22.45,FALSE,28.39,FALSE,19.05,0.366,36,0.793,1.13,0.0024,2.458,0,1219,123.9
260512N494_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260512N494_1_1.png,03_Tracking_Error,03_Tracking_Error,87.64,TRUE,01_Good,56.13,FALSE,MISMATCH,FALSE,FALSE,56.13,TRUE,17.34,FALSE,44.6,FALSE,6.79,FALSE,18.56,FALSE,32.18,FALSE,20.62,0.461,273,0.775,1.16,0.003,2.008,0,1204,106.8
260514T5PO_50.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260514T5PO_50.png,03_Tracking_Error,03_Tracking_Error,99.74,TRUE,01_Good,61.42,FALSE,MISMATCH,FALSE,FALSE,61.42,TRUE,53.6,TRUE,14.06,FALSE,40.97,FALSE,16.57,FALSE,30,FALSE,10.7,0.645,248,0.794,1.11,0.0003,0,0,558,33
260520XBLU_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260520XBLU_1_1.png,03_Tracking_Error,03_Tracking_Error,99.74,TRUE,01_Good,48.81,FALSE,MISMATCH,FALSE,FALSE,48.81,FALSE,14.81,FALSE,39.78,FALSE,0,FALSE,22.45,FALSE,28.83,FALSE,21.07,0.305,35,0.767,1.16,0,2.158,0,1285,109.04
260522DUJD_1_5.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260522DUJD_1_5.png,03_Tracking_Error,03_Tracking_Error,90.58,TRUE,01_Good,59.52,FALSE,MISMATCH,FALSE,FALSE,59.52,TRUE,9.7,FALSE,50.02,TRUE,1.79,FALSE,22.01,FALSE,31.59,FALSE,18.04,0.385,162,0.781,1.16,0.0015,2.231,0,1223,111.18
260523AB0J_14.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260523AB0J_14.png,03_Tracking_Error,03_Tracking_Error,99.7,TRUE,06_Satellite,90.4,FALSE,MISMATCH,FALSE,FALSE,0,FALSE,34.59,FALSE,14.92,FALSE,15.84,FALSE,14.92,FALSE,90.4,TRUE,13.43,0.53,145,0.768,1.17,0,0,1,553,66.38
2605290YVA_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2605290YVA_1_2.png,03_Tracking_Error,03_Tracking_Error,74.36,TRUE,02_Out_of_Focus,60.42,FALSE,MISMATCH,FALSE,FALSE,52.88,TRUE,60.42,TRUE,30.47,FALSE,18.14,FALSE,13.12,FALSE,33.36,FALSE,21.88,0.556,436,0.704,1.57,0.0167,0,0,1203,68.88
2605293B2B_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2605293B2B_1_1.png,03_Tracking_Error,03_Tracking_Error,90.02,TRUE,01_Good,58.88,FALSE,MISMATCH,FALSE,FALSE,58.88,TRUE,28.12,FALSE,37.23,FALSE,9.64,FALSE,17.38,FALSE,28.97,FALSE,21.27,0.474,310,0.696,1.14,0.0087,2.127,0,1194,112.25
2605295C5R_6.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2605295C5R_6.png,03_Tracking_Error,03_Tracking_Error,99.45,TRUE,01_Good,57.2,FALSE,MISMATCH,FALSE,FALSE,57.2,TRUE,7.93,FALSE,52.14,TRUE,1.64,FALSE,22.45,FALSE,30.73,FALSE,18.2,0.379,43,0.798,1.1,0,2.251,0,1208,125.75
2605295MGR_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2605295MGR_1_2.png,03_Tracking_Error,03_Tracking_Error,46.27,TRUE,01_Good,62.71,FALSE,MISMATCH,FALSE,FALSE,62.71,TRUE,20.06,FALSE,32.06,FALSE,22.42,FALSE,15.09,FALSE,28.89,FALSE,14.62,0.486,560,0.78,1.15,0.006,2.115,0,1190,114.96
260604ANWK_1_4.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260604ANWK_1_4.png,03_Tracking_Error,03_Tracking_Error,75.69,TRUE,03_Tracking_Error,59.47,TRUE,STRONG_MATCH,TRUE,TRUE,39.14,FALSE,15.74,FALSE,59.47,TRUE,0,FALSE,22.45,FALSE,28.83,FALSE,20.67,0.476,78,0.715,1.21,0.0026,2.157,0,1228,111.26
260605NSHC_1_9.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260605NSHC_1_9.png,03_Tracking_Error,01_Good,55.59,FALSE,01_Good,46.06,FALSE,WEAK_MATCH,TRUE,FALSE,46.06,FALSE,29.45,FALSE,40.19,FALSE,11.72,FALSE,16.85,FALSE,29.04,FALSE,19.59,0.508,389,0.744,1.27,0.0099,2.01,0,1206,97.69
2606061WXB_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2606061WXB_1_1.png,03_Tracking_Error,03_Tracking_Error,94.14,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,4.49,FALSE,55,TRUE,5.93,FALSE,73.47,TRUE,28.63,FALSE,15.12,0.235,1,0.803,1.25,0,2.294,0,1214,126.02
2606061WXB_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2606061WXB_1_2.png,03_Tracking_Error,03_Tracking_Error,99.29,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,5.39,FALSE,47.85,FALSE,18.18,FALSE,73.47,TRUE,40.72,FALSE,0,0,0,0,0,0,2.112,0,1216,122.58
2606064I4S_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2606064I4S_1_2.png,03_Tracking_Error,03_Tracking_Error,94.06,TRUE,02_Out_of_Focus,56.9,FALSE,MISMATCH,FALSE,FALSE,0,FALSE,56.9,TRUE,26.52,FALSE,34.32,FALSE,21.58,FALSE,52.27,TRUE,16,0.834,46,0.547,1.18,0.0555,0,0,1216,75.24
2606064KHQ_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2606064KHQ_1_1.png,03_Tracking_Error,03_Tracking_Error,99.81,TRUE,03_Tracking_Error,64.85,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,4.37,FALSE,64.85,TRUE,44.75,FALSE,22.45,FALSE,56.67,TRUE,11.17,0.777,42,0.712,1.27,0,2.165,0,1223,113.02
2606068CP4_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2606068CP4_1_1.png,03_Tracking_Error,03_Tracking_Error,99.88,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,3.58,FALSE,47.85,FALSE,11.36,FALSE,73.47,TRUE,30.29,FALSE,12.07,0.224,1,0.785,1,0,2.035,0,1215,121.76
260606AAWX_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260606AAWX_1_1.png,03_Tracking_Error,03_Tracking_Error,99.92,TRUE,03_Tracking_Error,66.8,TRUE,STRONG_MATCH,TRUE,TRUE,14.45,FALSE,5.41,FALSE,66.8,TRUE,10.44,FALSE,60.71,TRUE,47.87,FALSE,13.62,0.592,5,0.697,1.21,0,2.181,0,1212,122.15
260606BH5T_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260606BH5T_1_1.png,03_Tracking_Error,03_Tracking_Error,99.58,TRUE,05_No_Star,65.82,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,3.23,FALSE,61.57,TRUE,12.81,FALSE,65.82,TRUE,41.25,FALSE,11.79,0.568,4,0.783,1.13,0,2.221,0,1215,118.51
260606X3Y8_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260606X3Y8_1_2.png,03_Tracking_Error,03_Tracking_Error,99.84,TRUE,03_Tracking_Error,63.04,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,5.37,FALSE,63.04,TRUE,43.16,FALSE,22.45,FALSE,51.49,TRUE,11.75,0.777,24,0.626,1.17,0.0011,2.116,0,1245,120.43
